time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-09-06T04:58:32.800Z,18.9866,-65,57,2.8,md,13,333,1.1974,0.47,pr,pr2018249004,2018-09-06T08:52:51.781Z,"71km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,6.38,16.309,0.14,8,reviewed,pr,pr
2018-09-06T04:52:46.597Z,56.4348,-149.6062,0.6,3,ml,,,,0.79,ak,ak20243931,2018-09-06T05:13:29.803Z,"227km SE of Kodiak, Alaska",earthquake,,5.2,,,automatic,ak,ak
2018-09-06T04:48:22.005Z,69.5753,-144.2245,0.1,3.3,ml,,,,0.79,ak,ak20243922,2018-09-11T16:58:59.164Z,"66km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-09-06T04:42:45.635Z,69.3813,-144.1344,0,2.6,ml,,,,0.87,ak,ak20243726,2018-09-11T16:58:58.663Z,"86km SSW of Kaktovik, Alaska",earthquake,,2.6,,,automatic,ak,ak
2018-09-06T04:30:11.625Z,61.6639,-151.1424,0.9,2.7,ml,,,,0.92,ak,ak20243719,2018-09-11T16:58:58.144Z,"59km W of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-06T04:05:11.167Z,69.5937,-145.4165,10.1,4,ml,,,,0.68,ak,ak20243704,2018-09-06T20:24:40.040Z,"85km SW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-09-06T03:29:47.380Z,11.1534,144.5887,30.84,4.7,mb,,256,2.436,0.51,us,us2000h93r,2018-09-06T03:42:58.040Z,"233km S of Merizo Village, Guam",earthquake,15,10.7,0.096,33,reviewed,us,us
2018-09-06T01:05:12.364Z,59.8372,-149.227,79.9,2.7,ml,,,,0.73,ak,ak20243609,2018-09-11T16:58:54.287Z,"32km SSE of Seward, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-06T00:13:50.340Z,0.8387,96.9054,10,5.4,mb,,60,0.813,0.72,us,us2000h922,2018-09-06T00:31:50.040Z,"190km SSE of Sinabang, Indonesia",earthquake,5.7,1.6,0.047,157,reviewed,us,us
2018-09-06T00:13:28.382Z,69.2452,-146.6624,0,3,ml,,,,0.87,ak,ak20243567,2018-09-06T01:19:21.195Z,"129km SSE of Prudhoe Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-06T00:03:04.722Z,61.3785,-144.4699,0.1,2.7,ml,,,,0.84,ak,ak20243557,2018-09-11T16:58:52.499Z,"15km S of Chitina, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-09-05T23:20:22.860Z,37.1057,-32.3636,10,4.7,mb,,100,5.482,1.03,us,us2000h91h,2018-09-05T23:48:13.040Z,"282km SSW of Santa Cruz das Flores, Portugal",earthquake,11.8,1.9,0.057,94,reviewed,us,us
2018-09-05T23:19:12.469Z,57.7003,-156.5013,128.2,2.9,ml,,,,0.65,ak,ak20243510,2018-09-11T16:58:51.313Z,"110km S of King Salmon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-05T23:10:27.110Z,-18.5369,-178.2111,580.92,4.4,mb,,77,3.638,0.61,us,us2000h919,2018-09-05T23:51:13.040Z,"239km NNE of Ndoi Island, Fiji",earthquake,12.9,8.4,0.098,30,reviewed,us,us
2018-09-05T21:38:11.616Z,69.6056,-144.2951,0,2.6,ml,,,,0.62,ak,ak20243277,2018-09-11T16:58:49.787Z,"64km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
